Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
30.09.2022 00:45 - 30.09.2022 01:00,11158.0,10666.0
30.09.2022 01:00 - 30.09.2022 01:15,11016.0,10508.0
30.09.2022 01:15 - 30.09.2022 01:30,10871.0,10448.0
30.09.2022 01:30 - 30.09.2022 01:45,10760.0,10332.0
30.09.2022 01:45 - 30.09.2022 02:00,10685.0,10267.0
30.09.2022 02:00 - 30.09.2022 02:15,10612.0,10207.0
30.09.2022 02:15 - 30.09.2022 02:30,10593.0,10113.0
30.09.2022 02:30 - 30.09.2022 02:45,10563.0,10127.0
30.09.2022 02:45 - 30.09.2022 03:00,10518.0,10054.0
30.09.2022 03:00 - 30.09.2022 03:15,10488.0,10032.0
30.09.2022 03:15 - 30.09.2022 03:30,10461.0,9975.0
30.09.2022 03:30 - 30.09.2022 03:45,10443.0,9942.0
30.09.2022 03:45 - 30.09.2022 04:00,10393.0,9952.0
30.09.2022 04:00 - 30.09.2022 04:15,10367.0,9940.0
30.09.2022 04:15 - 30.09.2022 04:30,10361.0,9964.0
30.09.2022 04:30 - 30.09.2022 04:45,10366.0,9999.0
30.09.2022 04:45 - 30.09.2022 05:00,10396.0,9993.0
30.09.2022 05:00 - 30.09.2022 05:15,10436.0,10080.0
30.09.2022 05:15 - 30.09.2022 05:30,10495.0,10170.0
30.09.2022 05:30 - 30.09.2022 05:45,10595.0,10273.0
30.09.2022 05:45 - 30.09.2022 06:00,10685.0,10421.0
30.09.2022 06:00 - 30.09.2022 06:15,10806.0,10726.0
30.09.2022 06:15 - 30.09.2022 06:30,10949.0,10978.0
30.09.2022 06:30 - 30.09.2022 06:45,11156.0,11277.0
30.09.2022 06:45 - 30.09.2022 07:00,11320.0,11631.0
30.09.2022 07:00 - 30.09.2022 07:15,11588.0,12210.0
30.09.2022 07:15 - 30.09.2022 07:30,11830.0,12600.0
30.09.2022 07:30 - 30.09.2022 07:45,12036.0,12867.0
30.09.2022 07:45 - 30.09.2022 08:00,12166.0,13019.0
30.09.2022 08:00 - 30.09.2022 08:15,12225.0,13056.0
30.09.2022 08:15 - 30.09.2022 08:30,12167.0,12875.0
30.09.2022 08:30 - 30.09.2022 08:45,12069.0,12691.0
30.09.2022 08:45 - 30.09.2022 09:00,12006.0,12537.0
30.09.2022 09:00 - 30.09.2022 09:15,11890.0,12284.0
30.09.2022 09:15 - 30.09.2022 09:30,11768.0,11944.0
30.09.2022 09:30 - 30.09.2022 09:45,11682.0,11534.0
30.09.2022 09:45 - 30.09.2022 10:00,11528.0,11137.0
30.09.2022 10:00 - 30.09.2022 10:15,11395.0,10807.0
30.09.2022 10:15 - 30.09.2022 10:30,11379.0,10469.0
30.09.2022 10:30 - 30.09.2022 10:45,11273.0,10211.0
30.09.2022 10:45 - 30.09.2022 11:00,11111.0,9913.0
30.09.2022 11:00 - 30.09.2022 11:15,11000.0,9635.0
30.09.2022 11:15 - 30.09.2022 11:30,10987.0,9380.0
30.09.2022 11:30 - 30.09.2022 11:45,10940.0,9259.0
30.09.2022 11:45 - 30.09.2022 12:00,10830.0,9143.0
30.09.2022 12:00 - 30.09.2022 12:15,10702.0,8894.0
30.09.2022 12:15 - 30.09.2022 12:30,10560.0,8719.0
30.09.2022 12:30 - 30.09.2022 12:45,10485.0,8691.0
30.09.2022 12:45 - 30.09.2022 13:00,10350.0,8770.0
30.09.2022 13:00 - 30.09.2022 13:15,10302.0,8710.0
30.09.2022 13:15 - 30.09.2022 13:30,10356.0,8762.0
30.09.2022 13:30 - 30.09.2022 13:45,10361.0,8819.0
30.09.2022 13:45 - 30.09.2022 14:00,10311.0,8960.0
30.09.2022 14:00 - 30.09.2022 14:15,10263.0,8984.0
30.09.2022 14:15 - 30.09.2022 14:30,10239.0,9165.0
30.09.2022 14:30 - 30.09.2022 14:45,10220.0,9345.0
30.09.2022 14:45 - 30.09.2022 15:00,10258.0,9451.0
30.09.2022 15:00 - 30.09.2022 15:15,10354.0,9621.0
30.09.2022 15:15 - 30.09.2022 15:30,10445.0,9803.0
30.09.2022 15:30 - 30.09.2022 15:45,10586.0,9939.0
30.09.2022 15:45 - 30.09.2022 16:00,10699.0,10084.0
30.09.2022 16:00 - 30.09.2022 16:15,10795.0,10210.0
30.09.2022 16:15 - 30.09.2022 16:30,10834.0,10438.0
30.09.2022 16:30 - 30.09.2022 16:45,10878.0,10729.0
30.09.2022 16:45 - 30.09.2022 17:00,11064.0,11046.0
30.09.2022 17:00 - 30.09.2022 17:15,11335.0,11516.0
30.09.2022 17:15 - 30.09.2022 17:30,11685.0,11966.0
30.09.2022 17:30 - 30.09.2022 17:45,12029.0,12436.0
30.09.2022 17:45 - 30.09.2022 18:00,12320.0,12792.0
30.09.2022 18:00 - 30.09.2022 18:15,12487.0,12949.0
30.09.2022 18:15 - 30.09.2022 18:30,12553.0,13116.0
30.09.2022 18:30 - 30.09.2022 18:45,12593.0,13213.0
30.09.2022 18:45 - 30.09.2022 19:00,12684.0,13283.0
30.09.2022 19:00 - 30.09.2022 19:15,12668.0,13311.0
30.09.2022 19:15 - 30.09.2022 19:30,12649.0,13326.0
30.09.2022 19:30 - 30.09.2022 19:45,12632.0,13464.0
30.09.2022 19:45 - 30.09.2022 20:00,12686.0,13466.0
30.09.2022 20:00 - 30.09.2022 20:15,12732.0,13269.0
30.09.2022 20:15 - 30.09.2022 20:30,12735.0,13098.0
30.09.2022 20:30 - 30.09.2022 20:45,12679.0,12939.0
30.09.2022 20:45 - 30.09.2022 21:00,12621.0,12776.0
30.09.2022 21:00 - 30.09.2022 21:15,12536.0,12587.0
30.09.2022 21:15 - 30.09.2022 21:30,12485.0,12408.0
30.09.2022 21:30 - 30.09.2022 21:45,12380.0,12221.0
30.09.2022 21:45 - 30.09.2022 22:00,12199.0,12050.0
30.09.2022 22:00 - 30.09.2022 22:15,12029.0,11856.0
30.09.2022 22:15 - 30.09.2022 22:30,11920.0,11666.0
30.09.2022 22:30 - 30.09.2022 22:45,11817.0,11528.0
30.09.2022 22:45 - 30.09.2022 23:00,11647.0,11313.0
30.09.2022 23:00 - 30.09.2022 23:15,11547.0,11179.0
30.09.2022 23:15 - 30.09.2022 23:30,11455.0,11048.0
30.09.2022 23:30 - 30.09.2022 23:45,11348.0,10886.0
30.09.2022 23:45 - 01.10.2022 00:00,11169.0,10737.0
01.10.2022 00:00 - 01.10.2022 00:15,11373.0,10709.0
01.10.2022 00:15 - 01.10.2022 00:30,11228.0,10595.0
01.10.2022 00:30 - 01.10.2022 00:45,11119.0,10399.0
01.10.2022 00:45 - 01.10.2022 01:00,11010.0,10277.0
01.10.2022 01:00 - 01.10.2022 01:15,10928.0,10159.0
01.10.2022 01:15 - 01.10.2022 01:30,10834.0,10060.0
01.10.2022 01:30 - 01.10.2022 01:45,10768.0,9927.0
01.10.2022 01:45 - 01.10.2022 02:00,10686.0,9827.0
01.10.2022 02:00 - 01.10.2022 02:15,10628.0,9814.0
01.10.2022 02:15 - 01.10.2022 02:30,10546.0,9760.0
01.10.2022 02:30 - 01.10.2022 02:45,10493.0,9703.0
01.10.2022 02:45 - 01.10.2022 03:00,10431.0,9676.0
01.10.2022 03:00 - 01.10.2022 03:15,10417.0,9639.0
01.10.2022 03:15 - 01.10.2022 03:30,10376.0,9586.0
01.10.2022 03:30 - 01.10.2022 03:45,10333.0,9560.0
01.10.2022 03:45 - 01.10.2022 04:00,10308.0,9503.0
01.10.2022 04:00 - 01.10.2022 04:15,10254.0,9475.0
01.10.2022 04:15 - 01.10.2022 04:30,10239.0,9494.0
01.10.2022 04:30 - 01.10.2022 04:45,10218.0,9492.0
01.10.2022 04:45 - 01.10.2022 05:00,10176.0,9480.0
01.10.2022 05:00 - 01.10.2022 05:15,10151.0,9535.0
01.10.2022 05:15 - 01.10.2022 05:30,10136.0,9532.0
01.10.2022 05:30 - 01.10.2022 05:45,10184.0,9582.0
01.10.2022 05:45 - 01.10.2022 06:00,10234.0,9621.0
01.10.2022 06:00 - 01.10.2022 06:15,10285.0,9779.0
01.10.2022 06:15 - 01.10.2022 06:30,10369.0,9889.0
01.10.2022 06:30 - 01.10.2022 06:45,10484.0,10037.0
01.10.2022 06:45 - 01.10.2022 07:00,10583.0,10176.0
01.10.2022 07:00 - 01.10.2022 07:15,10654.0,10456.0
01.10.2022 07:15 - 01.10.2022 07:30,10730.0,10647.0
01.10.2022 07:30 - 01.10.2022 07:45,10781.0,10759.0
01.10.2022 07:45 - 01.10.2022 08:00,10791.0,10905.0
01.10.2022 08:00 - 01.10.2022 08:15,10812.0,11026.0
01.10.2022 08:15 - 01.10.2022 08:30,10865.0,11023.0
01.10.2022 08:30 - 01.10.2022 08:45,10834.0,11010.0
01.10.2022 08:45 - 01.10.2022 09:00,10777.0,10928.0
01.10.2022 09:00 - 01.10.2022 09:15,10698.0,10886.0
01.10.2022 09:15 - 01.10.2022 09:30,10600.0,10719.0
01.10.2022 09:30 - 01.10.2022 09:45,10504.0,10663.0
01.10.2022 09:45 - 01.10.2022 10:00,10412.0,10609.0
01.10.2022 10:00 - 01.10.2022 10:15,10327.0,10467.0
01.10.2022 10:15 - 01.10.2022 10:30,10181.0,10270.0
01.10.2022 10:30 - 01.10.2022 10:45,9996.0,10026.0
01.10.2022 10:45 - 01.10.2022 11:00,9875.0,9783.0
01.10.2022 11:00 - 01.10.2022 11:15,9723.0,9591.0
01.10.2022 11:15 - 01.10.2022 11:30,9565.0,9353.0
01.10.2022 11:30 - 01.10.2022 11:45,9387.0,9252.0
01.10.2022 11:45 - 01.10.2022 12:00,9214.0,9282.0
01.10.2022 12:00 - 01.10.2022 12:15,9091.0,9269.0
01.10.2022 12:15 - 01.10.2022 12:30,8981.0,9127.0
01.10.2022 12:30 - 01.10.2022 12:45,8775.0,8872.0
01.10.2022 12:45 - 01.10.2022 13:00,8534.0,8643.0
01.10.2022 13:00 - 01.10.2022 13:15,8292.0,8426.0
01.10.2022 13:15 - 01.10.2022 13:30,8171.0,8423.0
01.10.2022 13:30 - 01.10.2022 13:45,8057.0,8284.0
01.10.2022 13:45 - 01.10.2022 14:00,7956.0,8106.0
01.10.2022 14:00 - 01.10.2022 14:15,7898.0,8090.0
01.10.2022 14:15 - 01.10.2022 14:30,7815.0,8029.0
01.10.2022 14:30 - 01.10.2022 14:45,7729.0,8087.0
01.10.2022 14:45 - 01.10.2022 15:00,7686.0,8229.0
01.10.2022 15:00 - 01.10.2022 15:15,7697.0,8340.0
01.10.2022 15:15 - 01.10.2022 15:30,7791.0,8368.0
01.10.2022 15:30 - 01.10.2022 15:45,7795.0,8483.0
01.10.2022 15:45 - 01.10.2022 16:00,7913.0,8658.0
01.10.2022 16:00 - 01.10.2022 16:15,8125.0,8858.0
01.10.2022 16:15 - 01.10.2022 16:30,8362.0,9015.0
01.10.2022 16:30 - 01.10.2022 16:45,8633.0,9264.0
01.10.2022 16:45 - 01.10.2022 17:00,8856.0,9574.0
01.10.2022 17:00 - 01.10.2022 17:15,9087.0,10060.0
01.10.2022 17:15 - 01.10.2022 17:30,9489.0,10465.0
01.10.2022 17:30 - 01.10.2022 17:45,9915.0,10882.0
01.10.2022 17:45 - 01.10.2022 18:00,10344.0,11231.0
01.10.2022 18:00 - 01.10.2022 18:15,10663.0,11509.0
01.10.2022 18:15 - 01.10.2022 18:30,10877.0,11737.0
01.10.2022 18:30 - 01.10.2022 18:45,11108.0,11934.0
01.10.2022 18:45 - 01.10.2022 19:00,11328.0,12012.0
01.10.2022 19:00 - 01.10.2022 19:15,11483.0,12056.0
01.10.2022 19:15 - 01.10.2022 19:30,11642.0,12133.0
01.10.2022 19:30 - 01.10.2022 19:45,11751.0,12267.0
01.10.2022 19:45 - 01.10.2022 20:00,11849.0,12315.0
01.10.2022 20:00 - 01.10.2022 20:15,11968.0,12243.0
01.10.2022 20:15 - 01.10.2022 20:30,12043.0,12098.0
01.10.2022 20:30 - 01.10.2022 20:45,12039.0,11938.0
01.10.2022 20:45 - 01.10.2022 21:00,11968.0,11813.0
01.10.2022 21:00 - 01.10.2022 21:15,11884.0,11727.0
01.10.2022 21:15 - 01.10.2022 21:30,11812.0,11597.0
01.10.2022 21:30 - 01.10.2022 21:45,11743.0,11433.0
01.10.2022 21:45 - 01.10.2022 22:00,11688.0,11294.0
01.10.2022 22:00 - 01.10.2022 22:15,11638.0,11200.0
01.10.2022 22:15 - 01.10.2022 22:30,11573.0,11091.0
01.10.2022 22:30 - 01.10.2022 22:45,11534.0,10980.0
01.10.2022 22:45 - 01.10.2022 23:00,11454.0,10912.0
01.10.2022 23:00 - 01.10.2022 23:15,11377.0,10871.0
01.10.2022 23:15 - 01.10.2022 23:30,11326.0,10767.0
01.10.2022 23:30 - 01.10.2022 23:45,11241.0,10583.0
01.10.2022 23:45 - 02.10.2022 00:00,11124.0,10463.0
02.10.2022 00:00 - 02.10.2022 00:15,11042.0,10389.0
02.10.2022 00:15 - 02.10.2022 00:30,10979.0,10246.0
02.10.2022 00:30 - 02.10.2022 00:45,10907.0,10103.0
02.10.2022 00:45 - 02.10.2022 01:00,10768.0,9989.0
02.10.2022 01:00 - 02.10.2022 01:15,10630.0,9897.0
02.10.2022 01:15 - 02.10.2022 01:30,10543.0,9853.0
02.10.2022 01:30 - 02.10.2022 01:45,10483.0,9756.0
02.10.2022 01:45 - 02.10.2022 02:00,10427.0,9660.0
02.10.2022 02:00 - 02.10.2022 02:15,10362.0,9555.0
02.10.2022 02:15 - 02.10.2022 02:30,10301.0,9534.0
02.10.2022 02:30 - 02.10.2022 02:45,10257.0,9436.0
02.10.2022 02:45 - 02.10.2022 03:00,10197.0,9404.0
02.10.2022 03:00 - 02.10.2022 03:15,10157.0,9359.0
02.10.2022 03:15 - 02.10.2022 03:30,10146.0,9333.0
02.10.2022 03:30 - 02.10.2022 03:45,10130.0,9335.0
02.10.2022 03:45 - 02.10.2022 04:00,10093.0,9267.0
02.10.2022 04:00 - 02.10.2022 04:15,10098.0,9287.0
02.10.2022 04:15 - 02.10.2022 04:30,10128.0,9280.0
02.10.2022 04:30 - 02.10.2022 04:45,10135.0,9232.0
02.10.2022 04:45 - 02.10.2022 05:00,10138.0,9236.0
02.10.2022 05:00 - 02.10.2022 05:15,10136.0,9296.0
02.10.2022 05:15 - 02.10.2022 05:30,10104.0,9288.0
02.10.2022 05:30 - 02.10.2022 05:45,10079.0,9289.0
02.10.2022 05:45 - 02.10.2022 06:00,10068.0,9274.0
02.10.2022 06:00 - 02.10.2022 06:15,10055.0,9337.0
02.10.2022 06:15 - 02.10.2022 06:30,10015.0,9273.0
02.10.2022 06:30 - 02.10.2022 06:45,10002.0,9325.0
02.10.2022 06:45 - 02.10.2022 07:00,10054.0,9368.0
02.10.2022 07:00 - 02.10.2022 07:15,10085.0,9479.0
02.10.2022 07:15 - 02.10.2022 07:30,10163.0,9584.0
02.10.2022 07:30 - 02.10.2022 07:45,10210.0,9644.0
02.10.2022 07:45 - 02.10.2022 08:00,10219.0,9678.0
02.10.2022 08:00 - 02.10.2022 08:15,10185.0,9753.0
02.10.2022 08:15 - 02.10.2022 08:30,10129.0,9811.0
02.10.2022 08:30 - 02.10.2022 08:45,9990.0,9775.0
02.10.2022 08:45 - 02.10.2022 09:00,9800.0,9732.0
02.10.2022 09:00 - 02.10.2022 09:15,9590.0,9736.0
02.10.2022 09:15 - 02.10.2022 09:30,9363.0,9732.0
02.10.2022 09:30 - 02.10.2022 09:45,9064.0,9655.0
02.10.2022 09:45 - 02.10.2022 10:00,8817.0,9577.0
02.10.2022 10:00 - 02.10.2022 10:15,8672.0,9483.0
02.10.2022 10:15 - 02.10.2022 10:30,8530.0,9318.0
02.10.2022 10:30 - 02.10.2022 10:45,8401.0,9065.0
02.10.2022 10:45 - 02.10.2022 11:00,8202.0,8877.0
02.10.2022 11:00 - 02.10.2022 11:15,8071.0,8713.0
02.10.2022 11:15 - 02.10.2022 11:30,7932.0,8558.0
02.10.2022 11:30 - 02.10.2022 11:45,7743.0,8476.0
02.10.2022 11:45 - 02.10.2022 12:00,7649.0,8467.0
02.10.2022 12:00 - 02.10.2022 12:15,7619.0,8538.0
02.10.2022 12:15 - 02.10.2022 12:30,7613.0,8565.0
02.10.2022 12:30 - 02.10.2022 12:45,7557.0,8670.0
02.10.2022 12:45 - 02.10.2022 13:00,7443.0,8749.0
02.10.2022 13:00 - 02.10.2022 13:15,7410.0,8597.0
02.10.2022 13:15 - 02.10.2022 13:30,7446.0,8424.0
02.10.2022 13:30 - 02.10.2022 13:45,7511.0,8266.0
02.10.2022 13:45 - 02.10.2022 14:00,7491.0,8172.0
02.10.2022 14:00 - 02.10.2022 14:15,7454.0,8029.0
02.10.2022 14:15 - 02.10.2022 14:30,7395.0,7961.0
02.10.2022 14:30 - 02.10.2022 14:45,7388.0,7971.0
02.10.2022 14:45 - 02.10.2022 15:00,7490.0,7957.0
02.10.2022 15:00 - 02.10.2022 15:15,7610.0,7986.0
02.10.2022 15:15 - 02.10.2022 15:30,7736.0,7938.0
02.10.2022 15:30 - 02.10.2022 15:45,7910.0,8025.0
02.10.2022 15:45 - 02.10.2022 16:00,8081.0,8008.0
02.10.2022 16:00 - 02.10.2022 16:15,8245.0,8113.0
02.10.2022 16:15 - 02.10.2022 16:30,8548.0,8367.0
02.10.2022 16:30 - 02.10.2022 16:45,8866.0,8735.0
02.10.2022 16:45 - 02.10.2022 17:00,9132.0,9235.0
02.10.2022 17:00 - 02.10.2022 17:15,9442.0,9672.0
02.10.2022 17:15 - 02.10.2022 17:30,9833.0,10250.0
02.10.2022 17:30 - 02.10.2022 17:45,10234.0,10531.0
02.10.2022 17:45 - 02.10.2022 18:00,10594.0,10979.0
02.10.2022 18:00 - 02.10.2022 18:15,10825.0,11283.0
02.10.2022 18:15 - 02.10.2022 18:30,11059.0,11531.0
02.10.2022 18:30 - 02.10.2022 18:45,11316.0,11703.0
02.10.2022 18:45 - 02.10.2022 19:00,11512.0,11931.0
02.10.2022 19:00 - 02.10.2022 19:15,11709.0,12033.0
02.10.2022 19:15 - 02.10.2022 19:30,11911.0,12151.0
02.10.2022 19:30 - 02.10.2022 19:45,12048.0,12304.0
02.10.2022 19:45 - 02.10.2022 20:00,12186.0,12352.0
02.10.2022 20:00 - 02.10.2022 20:15,12293.0,12256.0
02.10.2022 20:15 - 02.10.2022 20:30,12247.0,12106.0
02.10.2022 20:30 - 02.10.2022 20:45,12134.0,11964.0
02.10.2022 20:45 - 02.10.2022 21:00,12003.0,11845.0
02.10.2022 21:00 - 02.10.2022 21:15,11926.0,11811.0
02.10.2022 21:15 - 02.10.2022 21:30,11921.0,11657.0
02.10.2022 21:30 - 02.10.2022 21:45,11830.0,11470.0
02.10.2022 21:45 - 02.10.2022 22:00,11761.0,11325.0
02.10.2022 22:00 - 02.10.2022 22:15,11693.0,11212.0
02.10.2022 22:15 - 02.10.2022 22:30,11650.0,11112.0
02.10.2022 22:30 - 02.10.2022 22:45,11584.0,10933.0
02.10.2022 22:45 - 02.10.2022 23:00,11481.0,10768.0
02.10.2022 23:00 - 02.10.2022 23:15,11333.0,10690.0
02.10.2022 23:15 - 02.10.2022 23:30,11189.0,10550.0
02.10.2022 23:30 - 02.10.2022 23:45,11083.0,10409.0
02.10.2022 23:45 - 03.10.2022 00:00,10962.0,10304.0
03.10.2022 00:00 - 03.10.2022 00:15,10845.0,10196.0
03.10.2022 00:15 - 03.10.2022 00:30,10755.0,10122.0
03.10.2022 00:30 - 03.10.2022 00:45,10653.0,10033.0
03.10.2022 00:45 - 03.10.2022 01:00,10504.0,9884.0
03.10.2022 01:00 - 03.10.2022 01:15,10391.0,9802.0
03.10.2022 01:15 - 03.10.2022 01:30,10277.0,9759.0
03.10.2022 01:30 - 03.10.2022 01:45,10209.0,9669.0
03.10.2022 01:45 - 03.10.2022 02:00,10098.0,9619.0
03.10.2022 02:00 - 03.10.2022 02:15,9981.0,9622.0
03.10.2022 02:15 - 03.10.2022 02:30,9906.0,9581.0
03.10.2022 02:30 - 03.10.2022 02:45,9840.0,9519.0
03.10.2022 02:45 - 03.10.2022 03:00,9802.0,9485.0
03.10.2022 03:00 - 03.10.2022 03:15,9808.0,9428.0
03.10.2022 03:15 - 03.10.2022 03:30,9804.0,9383.0
03.10.2022 03:30 - 03.10.2022 03:45,9795.0,9368.0
03.10.2022 03:45 - 03.10.2022 04:00,9800.0,9360.0
03.10.2022 04:00 - 03.10.2022 04:15,9807.0,9424.0
03.10.2022 04:15 - 03.10.2022 04:30,9822.0,9461.0
03.10.2022 04:30 - 03.10.2022 04:45,9810.0,9487.0
03.10.2022 04:45 - 03.10.2022 05:00,9814.0,9571.0
03.10.2022 05:00 - 03.10.2022 05:15,9868.0,9721.0
03.10.2022 05:15 - 03.10.2022 05:30,9956.0,9829.0
03.10.2022 05:30 - 03.10.2022 05:45,10050.0,9987.0
03.10.2022 05:45 - 03.10.2022 06:00,10187.0,10165.0
03.10.2022 06:00 - 03.10.2022 06:15,10349.0,10567.0
03.10.2022 06:15 - 03.10.2022 06:30,10624.0,10878.0
03.10.2022 06:30 - 03.10.2022 06:45,10853.0,11196.0
03.10.2022 06:45 - 03.10.2022 07:00,11059.0,11495.0
03.10.2022 07:00 - 03.10.2022 07:15,11240.0,11996.0
03.10.2022 07:15 - 03.10.2022 07:30,11510.0,12441.0
03.10.2022 07:30 - 03.10.2022 07:45,11746.0,12745.0
03.10.2022 07:45 - 03.10.2022 08:00,11931.0,12953.0
03.10.2022 08:00 - 03.10.2022 08:15,12027.0,13082.0
03.10.2022 08:15 - 03.10.2022 08:30,12087.0,13006.0
03.10.2022 08:30 - 03.10.2022 08:45,12079.0,12956.0
03.10.2022 08:45 - 03.10.2022 09:00,12024.0,12811.0
03.10.2022 09:00 - 03.10.2022 09:15,11912.0,12520.0
03.10.2022 09:15 - 03.10.2022 09:30,11760.0,12193.0
03.10.2022 09:30 - 03.10.2022 09:45,11508.0,11866.0
03.10.2022 09:45 - 03.10.2022 10:00,11271.0,11553.0
03.10.2022 10:00 - 03.10.2022 10:15,10977.0,11327.0
03.10.2022 10:15 - 03.10.2022 10:30,10608.0,11051.0
03.10.2022 10:30 - 03.10.2022 10:45,10402.0,10753.0
03.10.2022 10:45 - 03.10.2022 11:00,10289.0,10536.0
03.10.2022 11:00 - 03.10.2022 11:15,10068.0,10321.0
03.10.2022 11:15 - 03.10.2022 11:30,9881.0,10224.0
03.10.2022 11:30 - 03.10.2022 11:45,9703.0,10185.0
03.10.2022 11:45 - 03.10.2022 12:00,9565.0,10162.0
03.10.2022 12:00 - 03.10.2022 12:15,9424.0,10200.0
03.10.2022 12:15 - 03.10.2022 12:30,9246.0,10167.0
03.10.2022 12:30 - 03.10.2022 12:45,9096.0,10096.0
03.10.2022 12:45 - 03.10.2022 13:00,9038.0,10052.0
03.10.2022 13:00 - 03.10.2022 13:15,8997.0,10114.0
03.10.2022 13:15 - 03.10.2022 13:30,9016.0,10180.0
03.10.2022 13:30 - 03.10.2022 13:45,9097.0,10184.0
03.10.2022 13:45 - 03.10.2022 14:00,9154.0,10235.0
03.10.2022 14:00 - 03.10.2022 14:15,9254.0,10388.0
03.10.2022 14:15 - 03.10.2022 14:30,9370.0,10607.0
03.10.2022 14:30 - 03.10.2022 14:45,9421.0,10759.0
03.10.2022 14:45 - 03.10.2022 15:00,9421.0,10817.0
03.10.2022 15:00 - 03.10.2022 15:15,9541.0,10941.0
03.10.2022 15:15 - 03.10.2022 15:30,9710.0,11181.0
03.10.2022 15:30 - 03.10.2022 15:45,9907.0,11323.0
03.10.2022 15:45 - 03.10.2022 16:00,10134.0,11535.0
03.10.2022 16:00 - 03.10.2022 16:15,10346.0,11824.0
03.10.2022 16:15 - 03.10.2022 16:30,10605.0,11987.0
03.10.2022 16:30 - 03.10.2022 16:45,10886.0,12119.0
03.10.2022 16:45 - 03.10.2022 17:00,11182.0,12379.0
03.10.2022 17:00 - 03.10.2022 17:15,11415.0,12683.0
03.10.2022 17:15 - 03.10.2022 17:30,11680.0,13021.0
03.10.2022 17:30 - 03.10.2022 17:45,12036.0,13225.0
03.10.2022 17:45 - 03.10.2022 18:00,12286.0,13438.0
03.10.2022 18:00 - 03.10.2022 18:15,12437.0,13480.0
03.10.2022 18:15 - 03.10.2022 18:30,12507.0,13532.0
03.10.2022 18:30 - 03.10.2022 18:45,12625.0,13624.0
03.10.2022 18:45 - 03.10.2022 19:00,12731.0,13817.0
03.10.2022 19:00 - 03.10.2022 19:15,12815.0,13857.0
03.10.2022 19:15 - 03.10.2022 19:30,12923.0,14004.0
03.10.2022 19:30 - 03.10.2022 19:45,13014.0,14040.0
03.10.2022 19:45 - 03.10.2022 20:00,13115.0,14000.0
03.10.2022 20:00 - 03.10.2022 20:15,13193.0,13816.0
03.10.2022 20:15 - 03.10.2022 20:30,13240.0,13612.0
03.10.2022 20:30 - 03.10.2022 20:45,13294.0,13410.0
03.10.2022 20:45 - 03.10.2022 21:00,13221.0,13207.0
03.10.2022 21:00 - 03.10.2022 21:15,13144.0,12973.0
03.10.2022 21:15 - 03.10.2022 21:30,13029.0,12811.0
03.10.2022 21:30 - 03.10.2022 21:45,12889.0,12600.0
03.10.2022 21:45 - 03.10.2022 22:00,12752.0,12355.0
03.10.2022 22:00 - 03.10.2022 22:15,12647.0,12117.0
03.10.2022 22:15 - 03.10.2022 22:30,12614.0,11992.0
03.10.2022 22:30 - 03.10.2022 22:45,12577.0,11762.0
03.10.2022 22:45 - 03.10.2022 23:00,12489.0,11553.0
03.10.2022 23:00 - 03.10.2022 23:15,12348.0,11448.0
03.10.2022 23:15 - 03.10.2022 23:30,12210.0,11335.0
03.10.2022 23:30 - 03.10.2022 23:45,12059.0,11136.0
03.10.2022 23:45 - 04.10.2022 00:00,11879.0,10956.0
04.10.2022 00:00 - 04.10.2022 00:15,11731.0,10864.0
04.10.2022 00:15 - 04.10.2022 00:30,11604.0,10772.0
04.10.2022 00:30 - 04.10.2022 00:45,11511.0,10604.0
04.10.2022 00:45 - 04.10.2022 01:00,11382.0,10443.0
04.10.2022 01:00 - 04.10.2022 01:15,11266.0,10323.0
04.10.2022 01:15 - 04.10.2022 01:30,11193.0,10268.0
04.10.2022 01:30 - 04.10.2022 01:45,11111.0,10163.0
04.10.2022 01:45 - 04.10.2022 02:00,11047.0,10107.0
04.10.2022 02:00 - 04.10.2022 02:15,11003.0,10043.0
04.10.2022 02:15 - 04.10.2022 02:30,10968.0,10008.0
04.10.2022 02:30 - 04.10.2022 02:45,10924.0,9939.0
04.10.2022 02:45 - 04.10.2022 03:00,10878.0,9887.0
04.10.2022 03:00 - 04.10.2022 03:15,10835.0,9854.0
04.10.2022 03:15 - 04.10.2022 03:30,10814.0,9795.0
04.10.2022 03:30 - 04.10.2022 03:45,10821.0,9725.0
04.10.2022 03:45 - 04.10.2022 04:00,10854.0,9697.0
04.10.2022 04:00 - 04.10.2022 04:15,10868.0,9723.0
04.10.2022 04:15 - 04.10.2022 04:30,10862.0,9711.0
04.10.2022 04:30 - 04.10.2022 04:45,10854.0,9746.0
04.10.2022 04:45 - 04.10.2022 05:00,10902.0,9735.0
04.10.2022 05:00 - 04.10.2022 05:15,10952.0,9825.0
04.10.2022 05:15 - 04.10.2022 05:30,10999.0,9854.0
04.10.2022 05:30 - 04.10.2022 05:45,11103.0,10004.0
04.10.2022 05:45 - 04.10.2022 06:00,11234.0,10143.0
04.10.2022 06:00 - 04.10.2022 06:15,11372.0,10347.0
04.10.2022 06:15 - 04.10.2022 06:30,11543.0,10668.0
04.10.2022 06:30 - 04.10.2022 06:45,11729.0,11006.0
04.10.2022 06:45 - 04.10.2022 07:00,11926.0,11298.0
04.10.2022 07:00 - 04.10.2022 07:15,12191.0,11837.0
